Screenshot 2022-03-31 195258.png,pushups_up,97.23438,102.74057,-79.84671,93.33066,90.287735,-101.033844,94.614624,89.153755,-101.066925,95.85578,87.93974,-101.04736,92.56143,90.25037,-71.03481,93.20377,89.09772,-71.07874,93.77283,87.841255,-71.10179,108.69569,80.06951,-146.36363,105.701035,79.701805,-15.782636,111.37286,105.04341,-92.270836,110.66999,106.12809,-54.07859,174.33702,101.83518,-202.42186,168.0993,97.2515,81.43076,211.74178,191.11374,-202.88597,203.81784,175.7829,125.85322,219.83437,289.76996,-191.89565,207.74449,256.21347,93.45029,202.53065,302.80496,-225.97273,190.0401,259.3817,97.01818,198.20804,294.94608,-210.63127,188.66745,261.91556,59.53063,205.70811,290.94965,-186.63768,196.6879,263.5309,76.934105,334.568,153.97726,-85.535515,326.58914,148.55717,85.38884,446.2315,200.9959,-45.89479,432.5139,192.27338,152.9526,569.85315,225.35957,-13.43788,533.3724,206.90349,244.80634,599.5866,216.581,-13.187248,547.7568,198.31172,253.96568,577.49805,284.26367,-78.79475,542.66626,257.8483,229.24164
Screenshot 2022-03-31 201425.png,pushups_up,259.2951,135.80095,-425.33582,267.16095,126.83347,-429.05838,271.77625,124.90824,-429.11102,276.39667,122.30151,-429.19885,253.57283,125.722145,-431.58365,248.89459,123.2362,-431.6738,244.78316,120.036674,-431.672,285.93814,107.3085,-369.11118,236.38594,100.46201,-379.05096,264.8856,139.38644,-395.46173,251.00183,137.70044,-398.23392,320.66165,132.82661,-293.17645,192.94064,125.05351,-306.3275,332.622,211.729,-287.4063,172.69647,209.03468,-304.93134,351.5706,291.6246,-334.01398,151.18733,293.61765,-341.73868,362.90018,306.1593,-367.12863,137.87999,308.96118,-376.9597,351.02728,306.12207,-386.43347,149.94768,309.8655,-390.68634,344.0807,301.15292,-345.10623,158.09126,306.8932,-350.83517,272.97412,188.992,4.690341,218.36517,182.53235,-4.6418447,268.41092,189.27658,239.7262,213.49203,187.33406,230.68109,261.29572,181.03992,482.5944,216.67107,175.00014,481.37943,262.5633,174.83385,507.89246,220.20573,166.04514,506.02435,257.5725,197.41188,483.64844,210.25977,196.5614,477.45193
Screenshot 2022-03-31 205156.png,pushups_up,96.65683,76.69244,-13.764428,93.319824,68.261475,-29.803892,93.90495,67.187805,-29.844164,94.59244,65.99275,-29.852121,92.84622,68.36451,-8.206786,93.07456,67.36462,-8.203735,93.3491,66.26915,-8.187169,103.43523,58.925453,-60.0277,102.23568,58.70711,32.548935,106.4497,77.425186,-21.604889,106.057915,77.59098,5.783129,149.74373,74.316086,-105.48061,159.243,66.13078,107.838684,168.56448,149.32077,-117.06241,171.6518,132.1819,124.25367,159.85548,219.3415,-104.32328,162.41187,191.60532,84.7471,142.79948,222.24692,-129.0536,146.87093,191.37633,89.136154,139.61021,216.0858,-109.408424,145.29707,192.8953,62.09023,145.58357,215.22287,-96.844986,150.92542,193.9425,72.295685,282.41898,102.684296,-59.809383,283.14737,92.468025,59.797,378.9288,142.72926,-54.824196,375.4723,136.34105,57.178345,471.72845,165.13678,-42.433838,459.01062,155.4621,76.58796,494.67847,167.15213,-44.590603,484.00644,158.11073,77.06539,453.02985,202.2861,-93.83175,447.58435,190.86092,33.41256
Screenshot 2022-03-31 205228.png,pushups_up,107.44894,85.69379,-12.289337,101.404205,78.40854,-28.99322,101.801186,77.27394,-29.035772,102.19447,76.11774,-29.025005,101.04718,78.63833,-8.083041,101.15828,77.65924,-8.092512,101.24556,76.615395,-8.084264,110.22747,67.704155,-62.716793,108.41503,68.29254,27.136219,117.748276,84.30721,-21.236357,117.455185,84.63605,5.351815,155.75159,75.37309,-106.57399,164.256,62.732227,98.43208,167.21156,148.27701,-123.09772,172.48364,130.87082,116.63772,163.13495,220.09007,-108.87276,163.57834,192.37875,79.58204,146.06972,225.38995,-132.07738,149.39252,192.59479,82.77076,143.3228,218.52367,-113.14595,147.8672,194.93701,55.637085,149.4957,216.09258,-101.50017,153.08495,196.33653,67.15436,289.5766,102.18657,-58.914772,288.25125,90.95573,58.86526,379.56888,144.83673,-67.950554,374.13568,136.93654,61.00796,478.00864,169.84584,-66.68802,465.1331,159.92172,71.599655,499.24844,170.83621,-69.49166,486.4793,161.57518,71.51676,457.34335,210.08156,-114.317856,451.29712,196.42715,35.573227
Screenshot 2022-03-31 205557.png,pushups_up,189.22307,108.99158,-415.6427,195.92863,100.89595,-419.9067,200.03284,99.12645,-419.9222,203.96407,96.951775,-420.01898,182.83234,100.7705,-421.99603,178.00003,98.839615,-422.06036,173.78998,96.35742,-422.06018,213.78796,82.36148,-363.495,163.47198,78.89493,-371.02982,195.64474,111.56268,-386.72205,180.69228,110.04009,-388.86975,247.2694,99.15037,-278.8139,124.44167,95.9483,-297.6501,255.44223,184.08997,-264.6416,115.9572,179.58168,-287.9935,256.0305,260.91653,-300.67624,109.69031,257.5928,-308.98456,266.91034,273.66983,-331.26672,98.46362,271.76004,-341.7664,252.7121,273.0792,-343.28845,113.8793,271.66553,-348.56094,246.8348,269.21014,-308.72034,119.89853,268.36475,-314.83636,206.6641,125.72794,6.764736,154.71251,121.7166,-6.767017,195.3919,149.1255,230.21255,157.16565,148.08887,215.49806,192.01001,148.97437,453.09628,160.45422,147.22865,444.75647,192.88486,151.32095,476.50195,165.1356,145.67352,467.8218,188.5479,174.0732,445.50378,162.9466,174.25903,432.9955
Screenshot 2022-03-31 205845.png,pushups_up,96.698135,83.099846,-11.83011,91.44022,74.56973,-29.700869,92.21982,73.62518,-29.730295,92.983315,72.62093,-29.7132,90.744774,74.802475,-4.5418153,91.037766,73.990555,-4.556872,91.2828,73.07558,-4.5732813,103.93447,64.30273,-70.40541,100.35285,65.27521,39.19384,106.61571,84.179276,-23.245453,106.06449,84.67202,8.727353,153.67908,75.799164,-129.81143,151.9391,75.486305,119.796616,181.14964,147.5963,-143.93907,178.31364,136.59091,160.3119,179.30504,226.07768,-133.26854,175.56244,196.9774,119.89245,164.68549,233.4001,-157.53836,161.41795,198.28853,121.27905,161.465,228.1482,-144.37326,160.3727,200.35327,93.47686,167.96225,226.59662,-127.6507,166.19049,201.58896,106.72572,277.7705,131.29996,-71.761665,275.6462,122.40164,71.6141,382.6893,166.6058,-66.98437,382.1674,160.6895,61.798763,488.088,170.8683,-45.168633,475.8187,166.07115,95.99123,512.57117,165.14827,-44.383316,497.87253,160.30655,97.30332,491.92557,215.04567,-94.69299,475.87622,203.90077,50.304504
Screenshot 2022-03-31 205904.png,pushups_up,106.865005,85.70768,-18.136478,101.49668,77.04333,-35.311996,102.22384,75.95874,-35.322937,102.92086,74.844536,-35.27703,101.01461,77.20906,-11.24249,101.38057,76.265144,-11.27711,101.73863,75.20134,-11.277597,113.90359,65.838234,-75.95954,112.361824,66.12251,28.726885,117.25782,85.543434,-29.91298,116.96566,86.13604,0.6353594,163.99452,82.84717,-132.24852,164.2596,75.679,103.630325,186.3728,155.82436,-146.37732,180.37715,143.08948,144.18448,183.1411,236.92516,-139.55678,176.0334,206.1468,114.38603,166.5219,241.4091,-164.14131,159.82208,207.22261,117.02494,164.18349,235.79524,-149.6915,160.42102,209.32745,88.64226,170.54478,234.74547,-134.08499,167.19424,211.17526,101.41952,284.24973,138.00237,-70.12022,282.5366,122.68223,69.90643,389.152,174.93608,-59.597393,383.37967,167.89322,69.00993,496.55115,179.79521,-34.155354,481.98737,174.03462,110.23366,522.56934,174.97748,-32.685974,501.71045,166.53633,112.65304,493.3743,224.19637,-79.51296,476.12793,213.4638,71.99955
Screenshot 2022-03-31 210127.png,pushups_up,177.91345,106.40579,-453.00574,184.07297,97.884766,-459.2314,188.05585,96.251785,-459.19754,192.23248,94.17957,-459.2395,172.21877,97.454056,-460.30872,167.08984,95.54347,-460.41867,162.46422,93.37219,-460.41312,200.95963,83.36259,-395.6315,154.38235,80.450264,-400.23904,182.50346,108.14109,-420.299,170.43193,107.879,-421.70816,231.01566,100.96944,-299.33386,113.90073,92.910614,-306.41074,242.37941,172.82536,-254.28297,90.25577,171.83652,-280.2544,252.96399,247.97513,-271.51202,77.458725,248.23842,-304.09866,264.10547,262.66873,-298.1886,66.186646,259.86856,-334.42346,251.96164,263.32065,-315.99313,76.8658,260.9393,-346.0118,246.62303,258.5726,-280.52945,83.03829,258.02414,-311.4826,194.09256,145.38055,3.6805358,139.4966,148.79391,-3.7727492,193.87737,149.95518,242.68001,137.43665,161.49873,235.84137,186.06938,156.7337,485.3209,142.41783,153.68039,477.35352,172.50195,149.5981,510.35422,148.52733,151.85533,501.80435,180.105,174.37236,480.77582,140.60396,175.8997,466.71738
Screenshot 2022-03-31 210657.png,pushups_up,137.30801,122.204445,-419.43457,143.56049,111.412735,-426.21262,148.10489,109.415855,-426.20468,152.72227,107.10832,-426.27005,128.89594,112.141785,-425.45206,123.90725,110.66092,-425.55487,119.823044,108.942,-425.548,163.23637,95.19449,-372.5449,111.86369,96.85024,-368.19595,144.48033,125.88754,-391.2116,130.35881,127.624855,-389.92642,201.64162,113.02496,-287.30347,75.03089,112.00308,-292.43753,217.11438,188.39905,-258.43607,58.10512,182.681,-261.93723,216.85136,261.2313,-289.81577,55.172493,258.92035,-289.45285,226.57417,276.54062,-318.21356,43.90248,273.2988,-318.71326,213.0772,276.25333,-330.8069,56.491558,273.8473,-327.70212,207.38661,272.05243,-297.58978,63.140434,269.60754,-295.36337,164.0476,154.34079,-0.3045433,105.75171,154.14764,0.2456764,159.05627,139.43271,208.41054,118.288124,144.77429,209.51202,155.53168,123.66909,431.29144,122.02213,128.13036,435.25687,153.92876,115.008026,454.17065,123.31565,119.68263,458.21646,155.18208,142.86278,430.89954,122.39818,147.16818,430.68115
Screenshot 2022-03-31 211258.png,pushups_up,67.72922,93.327545,-31.19734,62.32239,85.27894,-45.588684,62.92277,84.559784,-45.637367,63.522522,83.714005,-45.630856,62.386993,84.93461,-24.103472,62.956154,83.88477,-24.11786,63.492004,82.58726,-24.103434,72.85055,77.09281,-76.74687,72.54687,75.18288,16.832712,77.02776,94.79143,-40.013927,77.15249,94.52838,-12.496986,121.442215,96.156715,-122.2163,127.95597,81.143295,85.66323,142.45613,172.06776,-129.10268,144.16547,148.8654,93.71907,140.70554,235.91469,-113.24463,142.38802,202.47966,59.199223,124.10879,238.08774,-137.32341,128.89572,204.90688,60.42251,123.27366,233.2342,-120.92284,128.63075,207.68517,35.902523,130.41328,231.98213,-107.27115,133.80103,209.24039,47.57818,246.45534,134.11609,-60.911045,246.42715,118.55966,60.785976,330.9963,163.1732,-31.349113,326.5865,154.49513,87.629524,419.5916,170.21204,11.484811,409.86972,162.55452,132.48444,444.64798,163.61624,13.332193,429.43134,157.27841,135.48775,419.34586,210.33365,-28.961004,408.60474,199.7929,103.48333
