Screenshot 2022-04-01 212907.png,jumpingjacks_down,199.22733,250.64381,-96.880585,209.22461,237.37941,-115.702805,212.38637,237.1672,-115.73388,215.65195,236.68599,-115.8056,204.46596,236.12535,-74.58652,204.1744,235.32608,-74.55689,203.90733,234.31238,-74.66514,228.81696,240.82504,-149.12488,211.66959,238.45135,44.044712,206.12506,261.49518,-103.57053,200.14127,259.85962,-48.793762,266.37488,295.6748,-230.70323,212.18077,305.23505,141.20825,245.73695,201.73697,-350.07635,214.42601,208.00267,233.97476,242.91043,81.34158,-291.42325,222.43718,102.434135,182.02667,244.28104,66.724335,-324.83917,232.60547,84.97452,145.9283,244.04555,68.202835,-327.2912,235.21089,80.194305,132.0155,242.97784,72.904465,-293.79605,232.96996,84.00038,164.31409,243.67953,542.72485,-116.22349,190.80585,539.13873,115.93158,265.8628,696.91,-57.649445,129.36539,657.7488,225.17935,332.71704,834.5717,64.37267,158.85553,777.5075,460.46405,356.3146,853.152,66.12443,180.65352,801.27734,475.5509,298.4517,889.89624,-121.59096,111.5451,822.8657,392.441
Screenshot 2022-04-02 031257.png,jumpingjacks_down,199.26276,198.37657,-254.62799,201.63632,188.49802,-235.62659,203.82437,188.30708,-235.62787,206.17079,188.31375,-235.65883,192.55894,188.84087,-248.26523,188.5062,188.86185,-248.33899,184.24783,188.98537,-248.35312,205.58177,194.41226,-129.4421,172.00478,194.53712,-189.31413,202.63103,208.65942,-213.53017,191.45656,207.89835,-230.9342,215.06566,234.41017,-66.03887,153.87024,239.33711,-215.39342,225.00636,159.16298,-85.9498,157.44438,169.72899,-324.20535,197.4121,95.14099,-125.52344,178.5847,93.54322,-311.9098,191.57523,74.17524,-149.79065,182.81549,72.98025,-337.94363,190.10274,71.91074,-141.85835,182.645,69.8974,-320.10577,191.40181,79.46979,-128.57202,182.1259,77.122055,-308.40588,198.47142,401.53326,72.335335,152.7541,405.24017,-72.48924,244.47696,474.33673,123.497345,134.15775,508.762,-131.17868,229.8875,556.1139,301.20557,77.913994,591.52905,-43.690987,212.72008,573.48724,315.52228,62.4362,600.96826,-39.791027,268.65143,584.8229,264.34503,96.043205,635.95685,-154.63991
Screenshot 2022-04-02 031419.png,jumpingjacks_down,190.54562,194.39745,-210.9655,191.15141,185.14209,-189.94734,192.93362,185.09814,-189.93346,195.05591,185.1961,-189.95117,183.51619,185.80655,-201.13908,179.49165,185.93883,-201.18486,175.25314,186.30507,-201.19731,194.81303,191.60974,-87.49499,164.84967,193.20294,-141.35593,194.08759,203.43658,-173.2978,184.68364,203.33548,-188.89508,203.27141,234.2772,-37.66417,144.66095,238.11281,-164.63245,207.19054,164.22726,-62.655247,135.02243,172.21443,-268.14346,176.84985,105.28656,-100.61295,156.67215,105.16385,-258.8376,171.97636,85.514206,-125.018616,161.64368,86.16452,-280.64255,171.79434,84.71181,-114.71585,163.39473,86.27139,-263.7117,172.23457,92.7826,-102.37516,162.5077,94.05054,-255.29523,185.88736,382.64352,65.4602,141.97263,385.45862,-65.62316,229.40942,451.6445,151.63086,131.29655,484.58005,-141.44608,215.9937,520.2783,356.1224,71.57218,560.37036,-91.78699,200.93309,536.9556,373.47113,54.484516,569.7078,-90.70021,254.60754,545.50146,337.4893,94.8551,597.03534,-194.86142
Screenshot 2022-04-02 031527.png,jumpingjacks_down,162.66402,187.82593,-264.05316,165.40126,178.91216,-244.06424,167.4894,178.62141,-244.00441,169.91318,178.36229,-244.00955,156.26788,179.1384,-255.25409,152.16164,179.0348,-255.31953,148.14125,178.94469,-255.34265,170.69115,181.95221,-139.53015,141.03004,183.34857,-192.74782,166.13235,197.83897,-224.60312,155.60956,197.4038,-240.18579,185.59123,219.10402,-79.109634,118.70576,220.34999,-220.31134,200.3118,158.29974,-96.389175,114.925095,158.9142,-334.7997,179.62444,92.0445,-143.23221,135.6101,87.484245,-325.9489,175.24599,76.35106,-164.84618,143.41054,72.37886,-350.23337,171.0122,75.57959,-160.73143,147.06334,72.73591,-331.53296,170.33133,80.91679,-147.23607,145.89603,77.96876,-321.42294,179.31133,359.09494,48.09008,128.67462,363.89365,-48.261307,214.12372,412.42618,96.80203,93.53373,447.22177,-94.65069,228.43408,472.52783,290.5865,32.681606,512.9969,-15.417636,219.17143,490.8217,306.845,24.122726,519.6304,-12.00053,262.0691,496.471,250.86038,36.199776,551.5633,-117.13622
Screenshot 2022-04-02 031657.png,jumpingjacks_down,217.83238,198.35185,-186.15549,217.72556,188.0881,-169.62317,218.67235,187.69426,-169.62639,219.812,187.57256,-169.61145,212.69025,188.77142,-189.81163,209.93343,188.65678,-189.84679,207.1639,188.71684,-189.87744,215.7953,191.83669,-77.13832,197.77791,192.48863,-173.18623,219.42717,206.33679,-149.81943,213.10109,206.43239,-177.93768,219.3443,223.40927,-9.993768,174.81798,225.72302,-203.20905,227.58308,155.32858,14.204933,171.48315,158.12384,-310.89554,199.41496,90.56438,-41.11977,182.89424,93.9101,-308.98737,191.72339,76.70695,-61.693428,184.36166,77.78598,-338.82202,191.62706,75.68131,-63.991398,185.72171,76.695,-324.85593,193.34258,81.27127,-48.140907,186.23807,83.073044,-305.86353,220.52734,379.71292,74.406525,183.47044,384.719,-74.6023,253.33098,452.43582,202.16983,154.74522,479.15506,-54.526558,250.56598,514.4296,391.15976,103.09235,556.2145,54.492165,239.23602,531.6647,407.21423,89.390205,568.3395,61.697685,281.7683,541.00226,361.7211,128.26791,589.3655,-38.701115
Screenshot 2022-04-02 031717.png,jumpingjacks_down,210.92519,193.28944,-210.27286,211.1048,184.26093,-192.80888,212.36066,184.00583,-192.77722,213.81963,183.92693,-192.76149,205.6468,184.97787,-207.65625,202.8244,185.0473,-207.6925,199.91983,185.24338,-207.71518,211.76979,189.1723,-95.35336,191.7628,191.36182,-166.85207,213.69087,200.72986,-172.69998,206.41469,201.80423,-193.52792,221.58142,220.99103,-34.180088,171.69133,227.20503,-197.43756,224.20174,155.596,-27.647198,166.44502,161.8501,-315.32346,192.8267,88.58404,-76.18047,177.36313,91.37163,-322.3254,188.09184,72.40562,-95.42333,179.13507,73.7563,-348.32294,188.91266,70.90154,-96.481316,180.84216,71.39979,-332.08386,189.75067,76.90123,-82.24684,181.01021,78.198044,-318.6147,228.03741,376.7444,62.489735,189.67316,382.3661,-62.69654,257.03494,443.13675,208.701,158.48537,472.63672,-72.61515,251.79456,514.1277,437.76617,113.902054,552.226,-16.52378,240.46259,526.7552,458.27896,103.72008,562.8078,-14.18086,277.15817,532.5413,428.28497,133.97849,584.71155,-110.49149
Screenshot 2022-04-02 172053.png,jumpingjacks_down,102.989075,202.3561,-248.00034,112.4797,189.75946,-236.0612,117.54872,189.35905,-236.0321,122.81855,189.18747,-236.14058,101.87431,189.67644,-219.87971,99.69143,188.96773,-219.86726,97.42519,188.33836,-219.90048,134.05733,193.67036,-171.19461,103.46514,192.63577,-89.32036,114.2567,212.99902,-222.90741,101.752655,212.03275,-199.92378,165.52196,236.97755,-206.91129,93.58615,234.13394,-33.91368,171.62923,165.84576,-303.41193,85.37633,160.89311,-17.315977,163.59694,78.18231,-269.14053,117.30363,83.51989,-6.789414,158.45853,59.07815,-296.9794,125.95786,62.19158,-36.736877,155.03534,59.026665,-290.73535,129.38283,61.15546,-30.392775,154.80124,65.197426,-270.09747,128.87172,68.15391,-14.145826,146.92244,417.61,-63.961605,89.833405,411.28873,63.74807,167.79614,517.80145,10.351023,64.75879,489.59888,232.24007,211.82053,606.8478,166.22969,67.860466,564.48285,492.20062,217.11307,613.39996,175.69714,76.139015,577.67035,513.6391,196.42836,648.4434,47.77101,36.33171,594.16595,450.5969
Screenshot 2022-04-02 172107.png,jumpingjacks_down,174.60121,204.09805,-260.3472,183.09311,191.9343,-250.22379,188.1609,191.36719,-250.17307,193.24673,191.025,-250.25883,173.88838,192.16304,-235.75777,172.12373,191.62312,-235.77173,170.2237,191.25249,-235.79897,206.58,195.26865,-187.57018,178.13014,195.64096,-113.62081,186.56705,214.27635,-235.61058,174.92545,213.35172,-214.86588,234.98508,236.80365,-206.55016,171.51546,239.14235,-55.243664,234.85637,159.89748,-282.79996,162.76265,173.53041,-45.628292,226.26257,79.03514,-235.36415,198.73474,96.3271,-26.289442,225.25351,60.56363,-257.04285,205.24986,74.087776,-53.867546,224.3471,60.8354,-251.11049,205.95207,73.57961,-40.538223,223.8381,66.606514,-236.38657,205.0909,80.3734,-29.599697,225.55937,413.3204,-60.768864,172.56766,408.74548,60.55675,246.72696,513.3874,-23.700165,142.04034,483.6846,213.75159,295.4805,608.64264,85.90549,146.17976,565.1843,437.6738,305.01447,621.7948,90.39253,157.99362,578.42505,455.49792,271.83218,650.263,-37.735054,109.07748,594.2494,398.42056
Screenshot 2022-04-02 175138.png,jumpingjacks_down,201.10895,192.31433,-60.84601,201.48447,183.87589,-49.696,202.57292,183.9812,-49.708202,203.804,184.1612,-49.718704,196.39276,183.41144,-65.0128,193.46527,183.08315,-65.02933,190.27888,182.71506,-65.016914,200.00757,187.34174,11.700275,179.97409,185.168,-61.25167,201.9638,200.74289,-36.674984,194.7598,200.46458,-58.0994,204.80585,225.07878,40.406837,152.5755,216.57747,-83.32751,196.8201,163.05214,60.423256,158.21556,157.7791,-158.84412,190.06403,99.523315,10.921421,157.54352,98.43918,-164.13269,189.03996,84.56615,-9.78132,154.73885,83.686005,-187.2103,186.9932,82.64388,-16.353594,156.50633,80.85915,-179.08618,185.26581,86.84546,2.815185,158.71408,85.26615,-163.5279,201.17288,353.6592,43.890373,156.8543,354.52344,-43.960323,219.53145,440.31912,91.13739,133.897,448.44336,-56.54978,237.07225,519.6727,157.10516,102.24919,538.4456,-22.518093,228.80841,531.0366,160.22012,92.2138,548.1935,-22.72905,267.97913,543.72577,110.77767,110.37496,580.8282,-106.681854
Screenshot 2022-04-02 175154.png,jumpingjacks_down,173.93907,173.85922,-70.726265,175.8901,165.94693,-58.5353,177.39046,166.22078,-58.545013,179.10909,166.58583,-58.54821,170.28294,164.85706,-73.38936,167.62341,164.30353,-73.39827,164.86824,163.75224,-73.39988,178.13669,169.963,13.050546,155.8674,166.6564,-57.261345,175.69226,181.48119,-42.9476,168.21605,180.30066,-63.50223,181.61417,206.25015,63.371967,130.39677,192.68831,-83.69666,174.50545,167.3089,123.16436,125.75286,131.10101,-166.31116,163.12914,147.38405,109.98977,118.71003,68.11155,-170.2526,160.51416,144.64432,101.724014,115.23299,55.798607,-188.06885,159.08089,142.68227,91.23854,117.911415,52.071247,-183.46194,158.44405,143.36934,101.009735,120.09169,56.447853,-169.89464,182.19058,333.58902,46.70904,137.25423,335.31607,-46.71864,197.26645,417.75677,88.66469,111.07538,433.46313,-78.888756,210.3459,498.11453,146.83337,70.74886,523.4069,-59.28849,201.44168,510.46686,149.199,60.70471,532.3614,-60.968063,240.93732,521.8667,98.05381,84.304146,567.53723,-151.88733
